"2972485979","2972485979","PUB","BR","Brazil","Bahia","Brumado","Intersoft Internet e Software Ltda","webgbi.com.br","ISP",,
"2108109734","2108109734","PUB","ID","Indonesia","Jawa Timur","Trenggalek","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"3589201950","3589201950","PUB","SE","Sweden","Stockholms lan","Stockholm","Ownit Broadband AB","ownit.se","ISP",,
"2861973040","2861973040","PUB","AR","Argentina","Buenos Aires","Coronel Suarez","Maria Eugenia Spagnuolo","-","COM",,
"3574611275","3574611275","PUB","BG","Bulgaria","Sofia (stolitsa)","Sofia","BTC Wifast Customer","btc-net.bg","ISP",,
"3059980449","3059980449","PUB","CN","China","Jiangxi","Ganzhou","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"825348412","825348412","PUB","TH","Thailand","Narathiwat","Rueso","Triple T Internet PCL","triplet.co.th","ISP",,
"3560516549","3560516549","PUB","RS","Serbia","Srednjebanatski okrug","Novo Milosevo","Astra Telekom Doo Beograd","astratelekom.com","ISP",,
"1991065977","1991065977","PUB","TH","Thailand","Phuket","Phuket","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"521979917","521979917","PUB","RU","Russian Federation","Vladimirskaya oblast'","Pokrov","OJSC Rostelecom","rostelecom.ru","ISP",,
"3245397506","3245397506","PUB","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH",,
"1475088552","1475088552","PUB","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Beget LLC","beget.ru","DCH",,
"1581954736","1581954736","PUB","IR","Iran, Islamic Republic of","Fars","Firuzabad","Farahoosh Dena PLC","farahoosh.ir","ISP",
"2032833263","2032833263","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"3117454564","3117454564","PUB","IN","India","-","-","Kavoshgar Novin Karamad Company LLC","firstseated.eu","DCH",,
"2833543429","2833543429","PUB","BR","Brazil","Espirito Santo","Afonso Claudio","PKNET Provedor de Acesso a Internet Ltda - ME","-","COM",,
"3059189579","3059189579","PUB","CN","China","Jiangxi","Pingxiang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"2997847270","2997847270","PUB","MD","Moldova, Republic of","Chisinau","Chisinau","I.C.S. Trabia-Network S.R.L.","trabia.com","DCH",
"392801780","392801780","PUB","US","United States","Georgia","Atlanta","Nobis Technology Group LLC","ubiquityhosting.com","DCH",,
"3645547386","3645547386","PUB","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","Intertax LLC","intertax.ru","ISP",,
"248504519","248504519","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Triple T Internet PCL","triplet.co.th","ISP",,
"1968473827","1968473827","PUB","CN","China","Jiangsu","Wuxi","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"1102512212","1102512212","PUB","JM","Jamaica","Kingston","Kingston","Columbus Communications Jamaica Limited","columbuscommunications.com","ISP",,
"1533596568","1533596568","PUB","HU","Hungary","Komarom-Esztergom","Esztergom","Telenor Hungary plc","telenor.hu","MOB",,
"2782998058","2782998058","PUB","US","United States","California","Santa Clara","Zscaler Inc.","zscaler.com","DCH",,
"1697880468","1697880468","PUB","TH","Thailand","Nong Khai","Sa Khrai","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"3016890771","3016890771","PUB","BR","Brazil","Rio de Janeiro","Rio de Janeiro","Claro S.A.","claro.com.br","MOB",,
"2995022395","2995022396","PUB","IT","Italy","Lazio","Frosinone","Frosinone Wireless S.p.A.","frosinonewireless.it","ISP",,
"316384969","316384969","PUB","US","United States","Ohio","Columbus","Amazon Technologies Inc.","amazon.com","DCH",,
"3197003289","3197003289","PUB","VE","Venezuela, Bolivarian Republic of","Lara","Barquisimeto","Corporacion Telemic C.A.","inter.com.ve","ISP",
"466532244","466532244","PUB","CN","China","Shandong","Heze","China Unicom Shandong Province Network","chinaunicom.com","ISP/MOB",,
"2098906611","2098906611","PUB","TH","Thailand","Sa Kaeo","Aranyaprathet","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"3134939361","3134939361","PUB","BR","Brazil","Sao Paulo","Ourinhos","Giga TV Ltda - EPP","cabonnet.com.br","ISP",,
"2938796624","2938796624","PUB","CN","China","Fujian","Ningde","Ningde City Fujian Provincial Network of Unicom","chinaunicom.com","ISP",,
"1139474645","1139474645","PUB","US","United States","Pennsylvania","Carlisle","CenturyLink Communications LLC","centurylink.com","ISP",,
"3126360796","3126360796","PUB","VE","Venezuela, Bolivarian Republic of","Bolivar","Santa Elena de Uairen","CANTV Servicios Venezuela","cantv.net","ISP",
"1844196556","1844196558","PUB","US","United States","New York","New York City","Mosnet LLC","mosnetworks.ru","DCH",,
"1137547047","1137547047","PUB","US","United States","New Jersey","North Bergen","DigitalOcean LLC","digitalocean.com","DCH",,
"1605267280","1605267280","PUB","RU","Russian Federation","Rostovskaya oblast'","Rostov-na-Donu","Mikhail Mayorov","pg19.ru","ISP",,
"2018432919","2018432919","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"1951897616","1951897616","PUB","SG","Singapore","Singapore","Singapore","StarHub Cable Vision Ltd","starhub.com","ISP",,
"3501518135","3501518135","PUB","US","United States","Texas","Victoria","Suddenlink Communications","suddenlink.com","ISP",,
"3412293090","3412293090","PUB","ID","Indonesia","Jakarta Raya","Jakarta","Patra Telekomunikasi Indonesia Internet Service Provider","patra.net.id","ISP",,
"2869633433","2869633433","PUB","CN","China","Henan","Hebi","Henan Telecom Corporation","chinatelecom.com.cn","ISP",,
"2977878260","2977878260","PUB","BR","Brazil","Bahia","Castro Alves","Prefeitura Municipal de Brejoes","teleuno.com.br","COM",,
"2857502264","2857502264","PUB","BR","Brazil","Sao Paulo","Campinas","MQ Telecom Ltda - ME","sougoweb.net.br","ISP",,
"3164115635","3164115635","PUB","IT","Italy","Veneto","Isola Vicentina","Vodafone Italia S.p.A.","vodafone.it","ISP/MOB",,
"16777386","16777386","PUB","US","United States","California","Los Angeles","APNIC and CloudFlare DNS Resolver Project","cloudflare.com","CDN",,
"3031893112","3031893112","PUB","TH","Thailand","Chon Buri","Phatthaya","Triple T Internet PCL","triplet.co.th","ISP",,
"3707344213","3707344213","PUB","CN","China","Fujian","Nanping","Nanping City Fujian Provincial Network of China Netcom","fj133165.com","ISP",,
"3343330087","3343330087","PUB","CA","Canada","Manitoba","Winnipeg","Postmedia Network Inc","postmedia.com","COM",,
"3076100190","3076100190","PUB","TH","Thailand","Samut Prakan","Phra Pradaeng","Triple T Internet PCL","triplet.co.th","ISP",,
"609944986","609944986","PUB","ID","Indonesia","Jakarta Raya","Jakarta","PT Telekomunikasi Indonesia","telkom.co.id","ISP/MOB",,
"2972382546","2972382546","PUB","BR","Brazil","Bahia","Salvador","Vivo S.A.","vivo.com.br","ISP/MOB",,
"1098729288","1098729288","PUB","US","United States","Wyoming","Casper","Sound & Cellular Inc.","soundandcellular.com","COM",,
"2959243474","2959243474","PUB","PL","Poland","Podkarpackie","Stalowa Wola","Damian Giecko Covernet","covernet.pl","COM",,
"1899318255","1899318255","PUB","TH","Thailand","Songkhla","Hat Yai","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"608254302","608254302","PUB","ID","Indonesia","Jawa Tengah","Surakarta","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1373309574","1373309574","PUB","PL","Poland","Mazowieckie","Warsaw","Sephora Polska Sp. z o.o.","wlantech.pl","COM",,
"1834920980","1834920980","PUB","US","United States","New York","New York City","Telenet LLC","telenet.dn.ua","DCH",,
"2869384338","2869384338","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Triple T Internet PCL","triplet.co.th","ISP",,
"1873917689","1873917690","PUB","CN","China","Hubei","Suizhou","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"2971748461","2971748461","PUB","BR","Brazil","Sao Paulo","Sao Paulo","Claro S.A.","claro.com.br","MOB",,
"2229824244","2229824244","PUB","CN","China","Beijing","Beijing","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH",,
"1920845660","1920845660","PUB","ID","Indonesia","Sulawesi Selatan","Makassar","PT Telekomunikasi Selular Indonesia","telkomsel.com","MOB",,
"2955152215","2955152215","PUB","UA","Ukraine","Kyiv","Kiev","Lanet Network Ltd","lanet.ua","ISP",,
"3035786996","3035786996","PUB","ID","Indonesia","Riau","Pekanbaru","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1778784824","1778784824","PUB","CN","China","Jiangxi","Yichun","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"1439798861","1439798861","PUB","US","United States","Wyoming","Cheyenne","Admin LLC","cadmin.ru","DCH",,
"1999258415","1999258416","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","CAT Telecom Public Company Ltd","cattelecom.com","ISP/MOB",,
"2112281976","2112281976","PUB","TW","Taiwan, Province of China","Tainan","Tainan","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"1319458286","1319458286","PUB","TR","Turkey","Osmaniye","Osmaniye","Turk Telekomunikasyon Anonim Sirketi","turktelekom.com.tr","ISP",,
"603279339","603279339","PUB","US","United States","California","Mountain View","Google LLC","google.com","DCH",,
"3036164165","3036164165","PUB","ID","Indonesia","Jawa Timur","Jember","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"2976233660","2976233660","PUB","BR","Brazil","Bahia","Santo Antonio de Jesus","Mar Provedor de Internet Ltda","maxwave.com.br","ISP",,
"3225877787","3225877787","PUB","US","United States","Colorado","Colorado Springs","Colorado College","coloradocollege.edu","EDU",,
"609886858","609886858","PUB","ID","Indonesia","Riau","Pekanbaru","PT Telekomunikasi Indonesia","telkom.co.id","ISP/MOB",,
"1170440668","1170440668","PUB","US","United States","Missouri","Kansas City","Joe's Datacenter LLC","joesdatacenter.com","DCH",,
"3365070221","3365070221","PUB","BR","Brazil","Rio de Janeiro","Rio de Janeiro","Companhia de Telecomunicacoes Do Brasil Central","ctbc.com.br","ISP/MOB",,
"1733211828","1733211828","PUB","IN","India","Rajasthan","Udaipur","JK KTV Set","-","COM",,
"36169173","36169173","PUB","IT","Italy","Molise","Ururi","Vodafone Italia S.p.A.","vodafone.it","ISP/MOB",,
"1603944884","1603944884","PUB","RU","Russian Federation","Primorskiy kray","Vladivostok","OctopusNet Ltd","inetvl.ru","ISP",,
"2970323373","2970323373","PUB","BR","Brazil","Minas Gerais","Itanhandu","Mantiqueira Tecnologia Ltda.","raimax.com.br","ISP",,
"1508385287","1508385288","PUB","GE","Georgia","Tbilisi","Tbilisi","Magticom Ltd.","magtinet.ge","ISP/MOB",,
"2312291875","2312291875","PUB","US","United States","Ohio","Columbus","DoD Network Information Center","nic.mil","MIL",,
"1605307961","1605307961","PUB","PL","Poland","Lodzkie","Lodz","Forweb S.C. Monika Bodetko Tomasz Pawlowski","4web.pl","ISP",,
"758761100","758761100","PUB","US","United States","New York","Buffalo","Web Hosting Solutions","maxim.net","DCH",,
"3126588404","3126588404","PUB","VE","Venezuela, Bolivarian Republic of","Portuguesa","Acarigua","CANTV Servicios Venezuela","cantv.net","ISP",
"2003137564","2003137564","PUB","CN","China","Hubei","Qianjiang","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"1902509482","1902509482","PUB","CN","China","Guangdong","Decheng","ChinaNet Guangdong Province Network","chinatelecom.com.cn","ISP/MOB",,
"3031948318","3031948318","PUB","TH","Thailand","Trang","Trang","Triple T Internet PCL","triplet.co.th","ISP",,
"3112046504","3112046504","PUB","IR","Iran, Islamic Republic of","Hormozgan","Qeshm","Pishgaman Toseeh Ertebatat Company (Private Joint Stock)","pishgaman.net","ISP",
"3030772852","3030772852","PUB","CN","China","Shanghai","Shanghai","ChinaNet Shanghai Province Network","chinatelecom.com.cn","ISP/MOB",,
"2062208279","2062208279","PUB","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"1822760883","1822760883","PUB","US","United States","Utah","Saratoga Springs","Ace Data Centers Inc.","acedatacenter.com","ISP",,
"2250449798","2250449798","PUB","YE","Yemen","Hadramawt","Sana'","Public Telecommunication Corporation","yemen.net.ye","ISP",,
"760076594","760076594","PUB","US","United States","New Jersey","Matawan","Vultr Holdings LLC","vultr.com","DCH",,
"2088395904","2088395904","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","True Internet Co. Ltd.","asianet.co.th","ISP/MOB",,
"1152854607","1152854607","PUB","GB","United Kingdom","England","London","DigitalOcean LLC","digitalocean.com","DCH",,
"3109941881","3109941881","PUB","PL","Poland","Lodzkie","Patnow","Margonet S.C. Przemyslaw Parzyjagla I Marcin Janik","margonet.pl","DCH",,
"3240122360","3240122360","PUB","RU","Russian Federation","Moskva","Moscow","Vement Commerce Inc","mailmight.com","DCH",,
"2378450098","2378450098","PUB","TR","Turkey","Ankara","Ankara","Turkcell Iletisim Hizmetleri A.S","turkcell.com.tr","MOB",,
"794490733","794490733","PUB","US","United States","California","San Mateo","AliCloud","alicloud.com","DCH",,
"1538863077","1538863077","PUB","RU","Russian Federation","Irkutskaya oblast'","Irkutsk","Irkutsk Business Net","dsi.ru","ISP",,
"1533595887","1533595887","PUB","HU","Hungary","Komarom-Esztergom","Esztergom","Telenor Hungary plc","telenor.hu","MOB",,
"1320907459","1320907459","PUB","TR","Turkey","Ankara","Ankara","Turk Telekomunikasyon Anonim Sirketi","turktelekom.com.tr","ISP",,
"2966911243","2966911243","PUB","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","JSC ER-Telecom Holding","ertelecom.ru","ISP",,
"3358890427","3358890427","PUB","HN","Honduras","Cortes","San Pedro Sula","Redes Y Telecomunicaciones","reytelhn.net","ISP",,
"3730911423","3730911423","PUB","KR","Korea, Republic of","Seoul-teukbyeolsi","Seoul","KT Corporation","kt.com","ISP/MOB",
"1777060846","1777060846","PUB","NG","Nigeria","Lagos","Lagos","Information Connectivity Solutions Limited","ic-sol.net","ISP",,
"392751975","392751975","PUB","US","United States","Arizona","Phoenix","Nobis Technology Group LLC","ubiquityhosting.com","DCH",,
"3070079238","3070079238","PUB","ID","Indonesia","Jakarta Raya","Jakarta","Biznet ISP","biz.net.id","ISP",,
"3512841461","3512841461","PUB","GB","United Kingdom","England","London","DigitalOcean LLC","digitalocean.com","DCH",,
"2746003182","2746003182","PUB","FR","France","Ile-de-France","Paris","Online S.A.S.","online.net","DCH",,
"3699967664","3699967664","PUB","TW","Taiwan, Province of China","Taipei","Taipei","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"1939316448","1939316448","PUB","CN","China","Jiangxi","Xinyu","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"1835720806","1835720806","PUB","RS","Serbia","Nisavski okrug","Nis","Telenor d.o.o. Beograd","telenor.rs","ISP/MOB",,
"3194765882","3194765882","PUB","EC","Ecuador","Pichincha","Quito","New Access S.A.","new-access.net","DCH",,
"1194406701","1194406701","PUB","US","United States","North Carolina","Fayetteville","CenturyLink Communications LLC","centurylink.com","ISP",,
"1018156123","1018156123","PUB","CN","China","Anhui","Suzhou","ChinaNet Anhui Province Network","chinatelecom.com.cn","ISP/MOB",,
"3115888178","3115888178","PUB","ES","Spain","Andalucia","El Arahal","Aion Telecomunicaciones S.L.","-","COM",,
"1991065636","1991065636","PUB","TH","Thailand","Satun","Manang","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"248472068","248472068","PUB","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Triple T Internet PCL","triplet.co.th","ISP",,
"608286483","608286483","PUB","ID","Indonesia","Jawa Tengah","Batang","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"3307306114","3307306114","PUB","EG","Egypt","Kafr ash Shaykh","Fuwah","TE Data","tedata.net","ISP",,
"2671891513","2671891513","PUB","GB","United Kingdom","England","London","DigitalOcean LLC","digitalocean.com","DCH",,
"1539854349","1539854349","PUB","UA","Ukraine","Volynska oblast","Novovolyns'k","ATOMOHOST LLC","atomohost.com","DCH",,
"3060338651","3060338652","PUB","CN","China","Jiangxi","Pingxiang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"3164104670","3164104670","PUB","IT","Italy","Lombardia","Milan","Vodafone Italia S.p.A.","vodafone.it","ISP/MOB",,
"2972099250","2972099250","PUB","BR","Brazil","Parana","Palotina","Cepain Telecom","cepain.com.br","ISP",,
"3562849850","3562849850","PUB","HR","Croatia","Grad Zagreb","Zagreb","A1 Hrvatska d.o.o.","a1.hr","MOB",,
"2074304525","2074304525","PUB","CN","China","Henan","Hebi","ChinaNet Henan Province Network","chinatelecom.com.cn","ISP/MOB",,
"1562926647","1562926647","PUB","IT","Italy","Lombardia","Milan","Fastweb SpA","fastweb.it","ISP",,
"1309366992","1309366992","PUB","PL","Poland","Swietokrzyskie","Kielce","ASCOM Networks","netia.com.pl","DCH",,
"720262611","720262611","PUB","CN","China","Henan","Puyang","China Unicom Henan Province Network","chinaunicom.com","ISP/MOB",,
"3042886252","3042886252","PUB","AR","Argentina","Chaco","Presidencia Roque Saenz Pena","Telecom Argentina S.A.","telecom.com.ar","ISP/MOB",,
"1991053539","1991053539","PUB","TH","Thailand","Phatthalung","Khuan Khanun","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"2977878273","2977878273","PUB","BR","Brazil","Bahia","Cachoeira","Prefeitura Municipal de Nova Itarana","maxwave.com.br","GOV",,
"825258478","825258478","PUB","TH","Thailand","Khon Kaen","Khon Kaen","Triple T Internet PCL","triplet.co.th","ISP",,
"2989324774","2989324774","PUB","RU","Russian Federation","Samarskaya oblast'","Samara","OJSC VolgaTelecom","vt.ru","ISP",,
"2839368579","2839368579","PUB","US","United States","North Carolina","Durham","SoftLayer Technologies Inc.","softlayer.com","DCH",,
"3117133210","3117133210","PUB","IT","Italy","Sicilia","Palermo","Medinetworks S.r.l.","medinetworks.it","ISP",,
"3318910074","3318910074","PUB","NG","Nigeria","Lagos","Lagos","Reserved for Enterprise Internet WAN","mtnnigeria.net","ISP",,
"2992440346","2992440346","PUB","UA","Ukraine","Khersonska oblast","Stanislav","PJSC Ukrtelecom","utel.ua","ISP/MOB",,
"3392362247","3392362247","PUB","NP","Nepal","Bagmati","Kathmandu","Communications and Communicate Nepal (P)Ltd.","vianet.com.np","ISP",,
"2098946217","2098946217","PUB","TH","Thailand","Chanthaburi","Tha Mai","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"2871367972","2871367972","PUB","CN","China","Guangxi","Nanning","China Unicom Guangxi Province Network","chinaunicom.com","ISP/MOB",,
"3036371809","3036371809","PUB","ID","Indonesia","Jawa Timur","Surabaya","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"1873916696","1873916696","PUB","CN","China","Hubei","Suizhou","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"2002966464","2002966464","PUB","CN","China","Hubei","Wuhan","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"1604192234","1604192234","PUB","UA","Ukraine","Kyivska oblast","Irpin'","Company with Additional Responsibility Company Best","best.net.ua","ISP",,
"3750881024","3750881024","PUB","CN","China","Hunan","Yueyang","ChinaNet Hunan Province Network","chinatelecom.com.cn","ISP/MOB",,
"3126358202","3126358202","PUB","VE","Venezuela, Bolivarian Republic of","Bolivar","Upata","CANTV Servicios Venezuela","cantv.net","ISP",
"1964347798","1964347798","PUB","CN","China","Jiangxi","Pingxiang","ChinaNet Jiangxi Province Network","chinatelecom.com.cn","ISP/MOB",,
"1465982564","1465982564","PUB","HU","Hungary","Csongrad","Hodmezovasarhely","DIGI Tavkozlesi es Szolgaltato Kft.","digikabel.hu","ISP",,
"2972393321","2972393321","PUB","BR","Brazil","Goias","Anapolis","Vivo S.A.","vivo.com.br","ISP/MOB",,
"1298120968","1298120968","PUB","CZ","Czech Republic","Jihomoravsky kraj","Straznice","Libli s.r.o.","libli.cz","ISP",,
"3200994190","3200994190","PUB","VE","Venezuela, Bolivarian Republic of","Distrito Capital","Caracas","CANTV Servicios Venezuela","cantv.net","ISP",
"3013567260","3013567260","PUB","BR","Brazil","Sao Paulo","Campinas","Claro S.A.","claro.com.br","MOB",,
"1850866010","1850866010","PUB","CN","China","Fujian","Quanzhou","ChinaNet Fujian Province Network","chinatelecom.com.cn","ISP/MOB",,
"1607520493","1607520493","PUB","DE","Germany","Baden-Wurttemberg","Stuttgart","Unitymedia BW GmbH","unitymedia.de","ISP",,
"3190210446","3190210446","PUB","VE","Venezuela, Bolivarian Republic of","Vargas","Caraballeda","CANTV Servicios Venezuela","cantv.net","ISP",
"17096289","17096290","PUB","TH","Thailand","Nakhon Pathom","Sam Phran","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"1883395782","1883395782","PUB","CN","China","Hainan","Haikou","ChinaNet Hainan Province Network","chinatelecom.com.cn","ISP/MOB",,
"3526196521","3526196521","PUB","CN","China","Anhui","Hefei","Hefei College of Economics and Technology","hfcet.edu.cn","EDU",,
"3735642627","3735642627","PUB","CN","China","Jilin","Liaoyuan","Liaoyuan Wang Shangyou Netbar","chinatelecom.com.cn","COM",,
"1967166678","1967166678","PUB","CN","China","Anhui","Hefei","ChinaNet Anhui Province Network","chinatelecom.com.cn","ISP/MOB",,
"609143663","609143663","PUB","ID","Indonesia","Kepulauan Riau","Tanjungpinang","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"2107896140","2107896140","PUB","ID","Indonesia","Jawa Tengah","Baturaden","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"609832461","609832461","PUB","ID","Indonesia","Bali","Denpasar","PT Telekomunikasi Indonesia","telkom.co.id","ISP/MOB",,
"2996955349","2996955349","PUB","RU","Russian Federation","Permskiy kray","Solikamsk","JSC ER-Telecom Holding","ertelecom.ru","ISP",,
"757105989","757105989","PUB","US","United States","California","San Jose","Vultr Holdings LLC","vultr.com","DCH",,
"3036410514","3036410514","PUB","ID","Indonesia","Sumatera Selatan","Lubuklinggau","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"609163381","609163381","PUB","ID","Indonesia","Sumatera Utara","Panguruan","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"873951574","873951574","PUB","US","United States","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH",,
"3097352581","3097352581","PUB","US","United States","Wisconsin","Sarona","CenturyLink Communications LLC","centurylink.com","ISP",,
"2734642516","2734642516","PUB","US","United States","Pennsylvania","Chesterbrook","1&1 IONOS Inc.","ionos.com","DCH",,
"2742943411","2742943412","PUB","CN","China","Guangdong","Shenzhen","China Unicom Guangdong Province Network","chinaunicom.com","ISP/MOB",,
"2970976223","2970976223","PUB","BR","Brazil","Ceara","Amontada","Cyber Info Provedor de Acesso Ltda ME","cyberinfo.net.br","ISP",,
"3076108606","3076108606","PUB","TH","Thailand","Chanthaburi","Chanthaburi","Triple T Internet PCL","triplet.co.th","ISP",,
"89348718","89348718","PUB","ES","Spain","Andalucia","Sevilla","Onlycable Comunicaciones S.L.","onlycable.es","ISP",,
"3536003482","3536003482","PUB","MY","Malaysia","Selangor","Shah Alam","Telekom Malaysia Berhad","tm.net.my","ISP",,
"3754933435","3754933435","PUB","TH","Thailand","Surat Thani","Ban Takhun","Triple T Internet PCL","triplet.co.th","ISP",,
"3027516464","3027516464","PUB","CN","China","Jiangsu","Changzhou","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"2976510616","2976510616","PUB","BR","Brazil","Minas Gerais","Belo Horizonte","MWF Telecom","mwf.net.br","ISP",,
"603306576","603306576","PUB","US","United States","California","Mountain View","Google LLC","google.com","DCH",,
"1275413813","1275413813","PUB","US","United States","Virginia","Charlottesville","CenturyLink Communications LLC","centurylink.com","ISP",,
"1932141473","1932141473","PUB","IN","India","Odisha","Bhubaneshwar","Jetspot Networks Private Limited","jetspotnetworks.in","ISP",,
"3562677587","3562677587","PUB","UA","Ukraine","Kyiv","Kiev","Scientific-Production Enterprise Information Technologies Ltd","it-tv.org","ISP",,
"3400777390","3400777390","PUB","ID","Indonesia","Banten","Pangarengan","PT Telemedia Dinamika Sarana","gasnet.id","ISP",,
"1873915106","1873915106","PUB","CN","China","Hubei","Suizhou","ChinaNet Hubei Province Network","chinatelecom.com.cn","ISP/MOB",,
"3174129130","3174129130","PUB","BR","Brazil","Bahia","Feira de Santana","Telemar Norte Leste S.A.","oi.com.br","ISP/MOB",,
"1899330874","1899330874","PUB","TH","Thailand","Lop Buri","Lop Buri","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"3398106754","3398106754","PUB","ID","Indonesia","Jawa Barat","Bandung","PT Melvar Lintasnusa","melsa.net.id","ISP",,
"2882739059","2882739059","PUB","CN","China","Sichuan","Deyang","ChinaNet Sichuan Province Network","chinatelecom.com.cn","ISP/MOB",,
"34698647","34698647","PUB","DE","Germany","Bayern","Munich","Akamai Technologies Inc.","akamai.com","CDN",,
"1334082863","1334082863","PUB","RU","Russian Federation","Ul'yanovskaya oblast'","Ul'yanovsk","TTK Ulyanovsk Dynamic PPPoE Address Pool","ulttk.ru","ISP",,
"1968833695","1968833696","PUB","CN","China","Jiangsu","Zhenjiang","ChinaNet Jiangsu Province Network","chinatelecom.com.cn","ISP/MOB",,
"392792139","392792140","PUB","US","United States","New York","New York City","Nobis Technology Group LLC","ubiquityhosting.com","DCH",,
"2975096719","2975096719","PUB","BR","Brazil","Parana","Santo Antonio do Sudoeste","Adriano Telecomunicacoes Ltda ME","adryanotelecom.com.br","ISP",,
"3178266065","3178266066","PUB","BR","Brazil","Minas Gerais","Uberlandia","Algar Telecom S/A","ctbctelecom.com.br","ISP/MOB",,
"609569467","609569467","PUB","ID","Indonesia","Jawa Timur","Malang","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"3585460809","3585460810","PUB","HU","Hungary","Bacs-Kiskun","Kecskemet","Szatmar-Telekom Kft.","deninet.hu","DCH",,
"1733576022","1733576022","PUB","IN","India","Madhya Pradesh","Jobat","Arnav Enterprises","-","COM",,
"27420989","27420989","PUB","TW","Taiwan, Province of China","Taipei","Taipei","Chunghwa Telecom Co. Ltd.","cht.com.tw","ISP/MOB",
"908480334","908480334","PUB","GB","United Kingdom","England","London","OVH SAS","ovh.com","DCH",,
"1919447778","1919447778","PUB","CN","China","Anhui","Wuyang","ChinaNet Anhui Province Network","chinatelecom.com.cn","ISP/MOB",,
"1707618086","1707618086","PUB","CN","China","Zhejiang","Hangzhou","Aliyun Computing Co. Ltd","aliyun.com","DCH",,
"2104903721","2104903721","PUB","CN","China","Zhejiang","Hangzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","ISP/MOB",,
"1991224418","1991224418","PUB","TH","Thailand","Ratchaburi","Suan Phueng","TOT Public Company Limited","tot.co.th","ISP/MOB",,
"2107709191","2107709191","PUB","ID","Indonesia","Kalimantan Barat","Pontianak","PT Telkom Indonesia","telkom.co.id","ISP/MOB",,
"2039870124","2039870124","PUB","KR","Korea, Republic of","Jeollanam-do","Sunchun","KT Corporation","kt.com","ISP/MOB",
"3105308772","3105308772","PUB","RU","Russian Federation","Dagestan, Respublika","Novyy Chirkey","LLC Skynet","skynet-msk.ru","ISP",
"3661845360","3661845360","PUB","CN","China","Fujian","Longyan","ChinaNet Fujian Province Network","chinatelecom.com.cn","ISP/MOB",,
"1967814711","1967814711","PUB","ID","Indonesia","Jawa Tengah","Demak","PT. Grahamedia Informasi","grahamedia.net.id","ISP",,
